t,x1,y1,vx1,vy1,x2,y2,vx2,vy2,E
2.558000000000000,-0.544983095986021,0.001519927411440,-0.002228846001682,-0.469971913025632,0.544983095986021,-0.001519927411440,0.002228846001682,0.469971913025632,-0.696577514220619
2.559000000000000,-0.544985324832023,0.001049955498415,-0.001387123614643,-0.469974260542350,0.544985324832023,-0.001049955498415,0.001387123614643,0.469974260542350,-0.696576464579029
2.560000000000000,-0.544986711955637,0.000579981237872,-0.000545402978175,-0.469975882180898,0.544986711955637,-0.000579981237872,0.000545402978175,0.469975882180898,-0.696575414943013
2.561000000000000,-0.544987257358615,0.000110005355692,0.000296316629895,-0.469976777948757,0.544987257358615,-0.000110005355692,-0.000296316629895,0.469976777948757,-0.696574365310114
2.562000000000000,-0.544986961041986,-0.000359971422257,0.001138035931730,-0.469976947849300,0.544986961041986,0.000359971422257,-0.001138035931730,0.469976947849300,-0.696573315677874
2.563000000000000,-0.544985823006054,-0.000829948370106,0.001979755649477,-0.469976391881790,0.544985823006054,0.000829948370106,-0.001979755649477,0.469976391881790,-0.696572266043832
2.564000000000000,-0.544983843250404,-0.001299924761988,0.002821476505278,-0.469975110041377,0.544983843250404,0.001299924761988,-0.002821476505278,0.469975110041377,-0.696571216405531
2.565000000000000,-0.544981021773899,-0.001769899872030,0.003663199221263,-0.469973102319103,0.544981021773899,0.001769899872030,-0.003663199221263,0.469973102319103,-0.696570166760512
2.566000000000000,-0.544977358574678,-0.002239872974349,0.004504924519558,-0.469970368701897,0.544977358574678,0.002239872974349,-0.004504924519558,0.469970368701897,-0.696569117106315
2.567000000000000,-0.544972853650158,-0.002709843343051,0.005346653122280,-0.469966909172580,0.544972853650158,0.002709843343051,-0.005346653122280,0.469966909172580,-0.696568067440482
2.568000000000000,-0.544967506997036,-0.003179810252223,0.006188385751544,-0.469962723709861,0.544967506997036,0.003179810252223,-0.006188385751544,0.469962723709861,-0.696567017760555
2.569000000000000,-0.544961318611284,-0.003649772975933,0.007030123129460,-0.469957812288337,0.544961318611284,0.003649772975933,-0.007030123129460,0.469957812288337,-0.696565968064072
2.570000000000000,-0.544954288488155,-0.004119730788221,0.007871865978138,-0.469952174878493,0.544954288488155,0.004119730788221,-0.007871865978138,0.469952174878493,-0.696564918348576
2.571000000000000,-0.544946416622177,-0.004589682963100,0.008713615019685,-0.469945811446705,0.544946416622177,0.004589682963100,-0.008713615019685,0.469945811446705,-0.696563868611607
2.572000000000000,-0.544937703007157,-0.005059628774547,0.009555370976211,-0.469938721955234,0.544937703007157,0.005059628774547,-0.009555370976211,0.469938721955234,-0.696562818850703
2.573000000000000,-0.544928147636181,-0.005529567496502,0.010397134569826,-0.469930906362229,0.544928147636181,0.005529567496502,-0.010397134569826,0.469930906362229,-0.696561769063406
2.574000000000000,-0.544917750501611,-0.005999498402864,0.011238906522645,-0.469922364621727,0.544917750501611,0.005999498402864,-0.011238906522645,0.469922364621727,-0.696560719247255
2.575000000000000,-0.544906511595088,-0.006469420767486,0.012080687556787,-0.469913096683647,0.544906511595088,0.006469420767486,-0.012080687556787,0.469913096683647,-0.696559669399788
2.576000000000000,-0.544894430907532,-0.006939333864169,0.012922478394377,-0.469903102493799,0.544894430907532,0.006939333864169,-0.012922478394377,0.469903102493799,-0.696558619518545
2.577000000000000,-0.544881508429137,-0.007409236966663,0.013764279757547,-0.469892381993873,0.544881508429137,0.007409236966663,-0.013764279757547,0.469892381993873,-0.696557569601064
2.578000000000000,-0.544867744149380,-0.007879129348657,0.014606092368438,-0.469880935121444,0.544867744149380,0.007879129348657,-0.014606092368438,0.469880935121444,-0.696556519644882
2.579000000000000,-0.544853138057011,-0.008349010283779,0.015447916949200,-0.469868761809972,0.544853138057011,0.008349010283779,-0.015447916949200,0.469868761809972,-0.696555469647537
2.580000000000000,-0.544837690140062,-0.008818879045589,0.016289754221994,-0.469855861988797,0.544837690140062,0.008818879045589,-0.016289754221994,0.469855861988797,-0.696554419606567
2.581000000000000,-0.544821400385840,-0.009288734907577,0.017131604908996,-0.469842235583139,0.544821400385840,0.009288734907577,-0.017131604908996,0.469842235583139,-0.696553369519508
2.582000000000000,-0.544804268780931,-0.009758577143160,0.017973469732393,-0.469827882514103,0.544804268780931,0.009758577143160,-0.017973469732393,0.469827882514103,-0.696552319383894
2.583000000000000,-0.544786295311199,-0.010228405025675,0.018815349414388,-0.469812802698666,0.544786295311199,0.010228405025675,-0.018815349414388,0.469812802698666,-0.696551269197263
2.584000000000000,-0.544767479961784,-0.010698217828373,0.019657244677200,-0.469796996049690,0.544767479961784,0.010698217828373,-0.019657244677200,0.469796996049690,-0.696550218957148
2.585000000000000,-0.544747822717107,-0.011168014824423,0.020499156243066,-0.469780462475908,0.544747822717107,0.011168014824423,-0.020499156243066,0.469780462475908,-0.696549168661084
2.586000000000000,-0.544727323560864,-0.011637795286899,0.021341084834242,-0.469763201881932,0.544727323560864,0.011637795286899,-0.021341084834242,0.469763201881932,-0.696548118306604
2.587000000000000,-0.544705982476030,-0.012107558488781,0.022183031173004,-0.469745214168246,0.544705982476030,0.012107558488781,-0.022183031173004,0.469745214168246,-0.696547067891241
2.588000000000000,-0.544683799444857,-0.012577303702949,0.023024995981651,-0.469726499231208,0.544683799444857,0.012577303702949,-0.023024995981651,0.469726499231208,-0.696546017412526
2.589000000000000,-0.544660774448875,-0.013047030202180,0.023866979982501,-0.469707056963047,0.544660774448875,0.013047030202180,-0.023866979982501,0.469707056963047,-0.696544966867992
2.590000000000000,-0.544636907468893,-0.013516737259143,0.024708983897900,-0.469686887251862,0.544636907468893,0.013516737259143,-0.024708983897900,0.469686887251862,-0.696543916255168
