t,x,v
0.916,-0.101244,-1.30099
0.917,-0.102545,-1.3007
0.918,-0.103845,-1.30038
0.919,-0.105145,-1.30001
0.92,-0.106445,-1.2996
0.921,-0.107744,-1.29914
0.922,-0.109043,-1.29865
0.923,-0.110341,-1.29811
0.924,-0.111638,-1.29754
0.925,-0.112935,-1.29692
0.926,-0.114232,-1.29626
0.927,-0.115527,-1.29556
0.928,-0.116822,-1.29481
0.929,-0.118116,-1.29403
0.93,-0.119409,-1.2932
0.931,-0.120701,-1.29233
0.932,-0.121993,-1.29142
0.933,-0.123283,-1.29047
0.934,-0.124573,-1.28947
0.935,-0.125861,-1.28844
0.936,-0.127149,-1.28736
0.937,-0.128435,-1.28624
0.938,-0.12972,-1.28507
0.939,-0.131004,-1.28387
0.94,-0.132286,-1.28262
0.941,-0.133568,-1.28133
0.942,-0.134848,-1.28
0.943,-0.136126,-1.27862
0.944,-0.137404,-1.2772
0.945,-0.138679,-1.27574
0.946,-0.139954,-1.27424
0.947,-0.141226,-1.2727
0.948,-0.142497,-1.27111
0.949,-0.143767,-1.26948
0.95,-0.145035,-1.26781
0.951,-0.146301,-1.26609
0.952,-0.147565,-1.26434
0.953,-0.148828,-1.26254
0.954,-0.150088,-1.26069
0.955,-0.151347,-1.25881
0.956,-0.152604,-1.25688
0.957,-0.153859,-1.25491
0.958,-0.155112,-1.2529
0.959,-0.156363,-1.25084
0.96,-0.157611,-1.24874
0.961,-0.158858,-1.2466
0.962,-0.160102,-1.24442
0.963,-0.161345,-1.24219
0.964,-0.162584,-1.23992
0.965,-0.163822,-1.23761
0.966,-0.165057,-1.23525
0.967,-0.16629,-1.23286
0.968,-0.167521,-1.23042
0.969,-0.168749,-1.22793
0.97,-0.169974,-1.22541
0.971,-0.171197,-1.22284
0.972,-0.172417,-1.22023
0.973,-0.173635,-1.21757
0.974,-0.174849,-1.21488
0.975,-0.176062,-1.21214
0.976,-0.177271,-1.20936
0.977,-0.178477,-1.20653
0.978,-0.179681,-1.20367
0.979,-0.180882,-1.20076
0.98,-0.18208,-1.19781
0.981,-0.183275,-1.19481
0.982,-0.184466,-1.19178
0.983,-0.185655,-1.1887
0.984,-0.186841,-1.18558
0.985,-0.188023,-1.18241
0.986,-0.189202,-1.17921
0.987,-0.190378,-1.17596
0.988,-0.191551,-1.17267
0.989,-0.19272,-1.16933
0.99,-0.193886,-1.16596
0.991,-0.195049,-1.16254
0.992,-0.196208,-1.15908
0.993,-0.197363,-1.15558
0.994,-0.198515,-1.15204
0.995,-0.199664,-1.14845
0.996,-0.200809,-1.14482
0.997,-0.20195,-1.14115
0.998,-0.203087,-1.13744
0.999,-0.204221,-1.13369
1,-0.205351,-1.12989
1.001,-0.206477,-1.12605
1.002,-0.207599,-1.12218
1.003,-0.208717,-1.11826
1.004,-0.209832,-1.11429
1.005,-0.210942,-1.11029
1.006,-0.212048,-1.10625
1.007,-0.21315,-1.10216
1.008,-0.214248,-1.09803
1.009,-0.215342,-1.09386
1.01,-0.216432,-1.08965
1.011,-0.217517,-1.0854
1.012,-0.218598,-1.08111
1.013,-0.219675,-1.07678
1.014,-0.220748,-1.07241
1.015,-0.221816,-1.06799
1.016,-0.222879,-1.06354
1.017,-0.223938,-1.05904
1.018,-0.224993,-1.0545
1.019,-0.226043,-1.04993
1.02,-0.227088,-1.04531
1.021,-0.228128,-1.04065
1.022,-0.229164,-1.03595
1.023,-0.230196,-1.03121
1.024,-0.231222,-1.02644
1.025,-0.232244,-1.02162
1.026,-0.23326,-1.01676
1.027,-0.234272,-1.01186
1.028,-0.235279,-1.00692
1.029,-0.236281,-1.00195
1.03,-0.237278,-0.99693
1.031,-0.23827,-0.991874
1.032,-0.239257,-0.986779
1.033,-0.240238,-0.981644
1.034,-0.241215,-0.97647
1.035,-0.242186,-0.971257
1.036,-0.243152,-0.966005
1.037,-0.244113,-0.960715
1.038,-0.245068,-0.955385
1.039,-0.246018,-0.950018
1.04,-0.246963,-0.944611
1.041,-0.247902,-0.939167
1.042,-0.248836,-0.933684
1.043,-0.249764,-0.928163
1.044,-0.250686,-0.922604
1.045,-0.251604,-0.917007
1.046,-0.252515,-0.911372
1.047,-0.253421,-0.905699
1.048,-0.254321,-0.89999
1.049,-0.255215,-0.894242
1.05,-0.256103,-0.888458
1.051,-0.256986,-0.882636
1.052,-0.257863,-0.876777
1.053,-0.258734,-0.870882
1.054,-0.259599,-0.864949
1.055,-0.260457,-0.85898
1.056,-0.26131,-0.852975
1.057,-0.262157,-0.846933
1.058,-0.262998,-0.840855
1.059,-0.263833,-0.83474
1.06,-0.264662,-0.82859
1.061,-0.265484,-0.822404
1.062,-0.2663,-0.816183
1.063,-0.26711,-0.809926
1.064,-0.267914,-0.803633
1.065,-0.268711,-0.797305
1.066,-0.269502,-0.790943
1.067,-0.270287,-0.784545
1.068,-0.271065,-0.778113
1.069,-0.271836,-0.771646
1.07,-0.272601,-0.765144
1.071,-0.27336,-0.758608
1.072,-0.274112,-0.752038
1.073,-0.274858,-0.745434
1.074,-0.275596,-0.738796
1.075,-0.276328,-0.732125
1.076,-0.277054,-0.72542
1.077,-0.277773,-0.718682
1.078,-0.278484,-0.71191
1.079,-0.27919,-0.705105
1.08,-0.279888,-0.698268
1.081,-0.280579,-0.691398
1.082,-0.281264,-0.684495
1.083,-0.281941,-0.67756
1.084,-0.282612,-0.670593
1.085,-0.283275,-0.663594
1.086,-0.283932,-0.656563
1.087,-0.284582,-0.649501
1.088,-0.285224,-0.642407
1.089,-0.285859,-0.635281
1.09,-0.286487,-0.628125
1.091,-0.287108,-0.620938
1.092,-0.287722,-0.61372
1.093,-0.288328,-0.606471
1.094,-0.288928,-0.599192
1.095,-0.28952,-0.591883
1.096,-0.290104,-0.584543
1.097,-0.290681,-0.577175
1.098,-0.291251,-0.569776
1.099,-0.291813,-0.562348
1.1,-0.292368,-0.554891
1.101,-0.292916,-0.547404
1.102,-0.293456,-0.539889
1.103,-0.293988,-0.532345
1.104,-0.294513,-0.524773
1.105,-0.29503,-0.517173
1.106,-0.295539,-0.509544
1.107,-0.296041,-0.501888
1.108,-0.296535,-0.494204
1.109,-0.297022,-0.486492
1.11,-0.297501,-0.478754
1.111,-0.297972,-0.470988
1.112,-0.298435,-0.463196
1.113,-0.29889,-0.455377
1.114,-0.299338,-0.447531
1.115,-0.299777,-0.439659
1.116,-0.300209,-0.431762
1.117,-0.300633,-0.423838
1.118,-0.301049,-0.415889
1.119,-0.301457,-0.407915
1.12,-0.301857,-0.399916
1.121,-0.302249,-0.391891
1.122,-0.302633,-0.383842
1.123,-0.303008,-0.375769
1.124,-0.303376,-0.367671
1.125,-0.303736,-0.359549
1.126,-0.304087,-0.351404
1.127,-0.30443,-0.343235
1.128,-0.304765,-0.335042
1.129,-0.305092,-0.326827
1.13,-0.305411,-0.318588
1.131,-0.305721,-0.310327
1.132,-0.306023,-0.302044
1.133,-0.306317,-0.293738
1.134,-0.306602,-0.28541
1.135,-0.306879,-0.277061
1.136,-0.307148,-0.26869
1.137,-0.307408,-0.260298
1.138,-0.30766,-0.251885
1.139,-0.307904,-0.243451
1.14,-0.308139,-0.234996
1.141,-0.308365,-0.226522
1.142,-0.308583,-0.218027
1.143,-0.308793,-0.209512
1.144,-0.308994,-0.200978
1.145,-0.309186,-0.192424
1.146,-0.30937,-0.183851
1.147,-0.309545,-0.17526
1.148,-0.309712,-0.166649
1.149,-0.30987,-0.158021
1.15,-0.310019,-0.149374
1.151,-0.31016,-0.140709
1.152,-0.310292,-0.132027
1.153,-0.310415,-0.123328
1.154,-0.31053,-0.114611
1.155,-0.310636,-0.105877
1.156,-0.310733,-0.097127
1.157,-0.310821,-0.0883605
1.158,-0.310901,-0.0795778
1.159,-0.310972,-0.0707793
1.16,-0.311033,-0.0619652
1.161,-0.311087,-0.0531358
1.162,-0.311131,-0.0442912
1.163,-0.311166,-0.0354319
1.164,-0.311193,-0.026558
1.165,-0.311211,-0.0176698
1.166,-0.311219,-0.00876761
1.167,-0.311219,0.000148393
1.168,-0.31121,0.00907791
1.169,-0.311192,0.0180207
1.17,-0.311165,0.0269764
1.171,-0.311129,0.0359449
1.172,-0.311084,0.0449258
1.173,-0.31103,0.0539189
1.174,-0.310967,0.0629239
1.175,-0.310895,0.0719406
1.176,-0.310815,0.0809686
1.177,-0.310724,0.0900078
1.178,-0.310625,0.0990578
1.179,-0.310517,0.108118
1.18,-0.3104,0.117189
1.181,-0.310274,0.12627
1.182,-0.310139,0.135361
1.183,-0.309994,0.144461
1.184,-0.30984,0.15357
1.185,-0.309678,0.162688
1.186,-0.309506,0.171815
1.187,-0.309325,0.180951
1.188,-0.309135,0.190094
1.189,-0.308936,0.199245
1.19,-0.308727,0.208404
1.191,-0.30851,0.21757
1.192,-0.308283,0.226743
1.193,-0.308047,0.235922
1.194,-0.307802,0.245109
1.195,-0.307548,0.254301
1.196,-0.307284,0.263499
1.197,-0.307011,0.272703
1.198,-0.30673,0.281912
1.199,-0.306438,0.291126
1.2,-0.306138,0.300344
1.201,-0.305828,0.309567
1.202,-0.30551,0.318795
1.203,-0.305182,0.328026
1.204,-0.304844,0.337261
1.205,-0.304498,0.346499
1.206,-0.304142,0.35574
1.207,-0.303777,0.364984
1.208,-0.303403,0.37423
1.209,-0.303019,0.383478
1.21,-0.302627,0.392729
1.211,-0.302225,0.40198
1.212,-0.301814,0.411234
1.213,-0.301393,0.420488
1.214,-0.300963,0.429743
1.215,-0.300524,0.438998
1.216,-0.300076,0.448253
1.217,-0.299619,0.457508
1.218,-0.299152,0.466763
1.219,-0.298676,0.476017
1.22,-0.29819,0.48527
1.221,-0.297696,0.494522
1.222,-0.297192,0.503772
1.223,-0.296679,0.51302
1.224,-0.296157,0.522265
1.225,-0.295625,0.531509
1.226,-0.295085,0.540749
1.227,-0.294535,0.549987
1.228,-0.293975,0.559221
1.229,-0.293407,0.568451
1.23,-0.292829,0.577677
1.231,-0.292242,0.586899
1.232,-0.291646,0.596117
1.233,-0.291041,0.605329
1.234,-0.290426,0.614537
1.235,-0.289803,0.623739
1.236,-0.28917,0.632935
1.237,-0.288528,0.642125
1.238,-0.287876,0.651309
1.239,-0.287216,0.660486
1.24,-0.286546,0.669656
1.241,-0.285867,0.678819
1.242,-0.285179,0.687975
1.243,-0.284482,0.697122
1.244,-0.283776,0.706262
1.245,-0.283061,0.715393
1.246,-0.282336,0.724515
1.247,-0.281602,0.733628
1.248,-0.28086,0.742732
1.249,-0.280108,0.751827
1.25,-0.279347,0.760911
1.251,-0.278577,0.769985
1.252,-0.277798,0.779049
1.253,-0.27701,0.788102
1.254,-0.276213,0.797143
1.255,-0.275407,0.806174
1.256,-0.274591,0.815192
1.257,-0.273767,0.824199
1.258,-0.272934,0.833193
1.259,-0.272092,0.842175
1.26,-0.271241,0.851143
1.261,-0.270381,0.860099
1.262,-0.269511,0.869041
1.263,-0.268634,0.877969
1.264,-0.267747,0.886883
1.265,-0.266851,0.895783
1.266,-0.265946,0.904668
1.267,-0.265033,0.913538
1.268,-0.26411,0.922393
1.269,-0.263179,0.931232
1.27,-0.262239,0.940056
1.271,-0.26129,0.948863
1.272,-0.260332,0.957654
1.273,-0.259366,0.966427
1.274,-0.258391,0.975184
1.275,-0.257407,0.983924
1.276,-0.256414,0.992646
1.277,-0.255413,1.00135
1.278,-0.254403,1.01004
1.279,-0.253384,1.0187
1.28,-0.252357,1.02735
1.281,-0.251321,1.03598
1.282,-0.250276,1.04459
1.283,-0.249223,1.05318
1.284,-0.248161,1.06175
1.285,-0.247091,1.0703
1.286,-0.246012,1.07883
1.287,-0.244925,1.08734
1.288,-0.243829,1.09582
1.289,-0.242725,1.10429
1.29,-0.241612,1.11273
1.291,-0.240491,1.12115
1.292,-0.239361,1.12955
1.293,-0.238223,1.13793
1.294,-0.237077,1.14628
1.295,-0.235922,1.15462
1.296,-0.23476,1.16292
1.297,-0.233588,1.17121
1.298,-0.232409,1.17947
1.299,-0.231221,1.1877
1.3,-0.230025,1.19591
1.301,-0.228821,1.2041
1.302,-0.227609,1.21226
1.303,-0.226389,1.22039
1.304,-0.22516,1.2285
1.305,-0.223923,1.23658
1.306,-0.222679,1.24464
1.307,-0.221426,1.25267
1.308,-0.220165,1.26067
1.309,-0.218897,1.26865
1.31,-0.21762,1.27659
1.311,-0.216336,1.28451
1.312,-0.215043,1.29241
1.313,-0.213743,1.30027
1.314,-0.212435,1.3081
1.315,-0.211119,1.31591
1.316,-0.209795,1.32369
1.317,-0.208464,1.33143
1.318,-0.207125,1.33915
1.319,-0.205778,1.34684
1.32,-0.204423,1.3545
1.321,-0.203061,1.36212
1.322,-0.201692,1.36972
1.323,-0.200314,1.37729
1.324,-0.198929,1.38482
1.325,-0.197537,1.39232
1.326,-0.196137,1.39979
1.327,-0.19473,1.40723
1.328,-0.193316,1.41463
1.329,-0.191894,1.42201
1.33,-0.190464,1.42934
1.331,-0.189028,1.43665
1.332,-0.187584,1.44392
1.333,-0.186132,1.45116
1.334,-0.184674,1.45837
1.335,-0.183209,1.46554
1.336,-0.181736,1.47267
1.337,-0.180256,1.47977
1.338,-0.178769,1.48684
1.339,-0.177275,1.49387
1.34,-0.175775,1.50086
1.341,-0.174267,1.50782
1.342,-0.172752,1.51474
1.343,-0.17123,1.52163
1.344,-0.169702,1.52848
1.345,-0.168167,1.53529
1.346,-0.166624,1.54207
1.347,-0.165076,1.5488
1.348,-0.16352,1.5555
1.349,-0.161958,1.56216
1.35,-0.160389,1.56879
1.351,-0.158814,1.57537
1.352,-0.157232,1.58192
1.353,-0.155644,1.58843
1.354,-0.154049,1.59489
1.355,-0.152447,1.60132
1.356,-0.15084,1.60771
1.357,-0.149226,1.61406
1.358,-0.147605,1.62037
1.359,-0.145979,1.62664
1.36,-0.144346,1.63287
1.361,-0.142707,1.63905
1.362,-0.141061,1.6452
1.363,-0.13941,1.6513
1.364,-0.137753,1.65736
1.365,-0.136089,1.66338
1.366,-0.13442,1.66936
1.367,-0.132745,1.6753
1.368,-0.131063,1.68119
1.369,-0.129376,1.68704
1.37,-0.127684,1.69285
1.371,-0.125985,1.69861
1.372,-0.124281,1.70433
1.373,-0.122571,1.71001
1.374,-0.120855,1.71564
1.375,-0.119134,1.72123
1.376,-0.117407,1.72677
1.377,-0.115675,1.73227
1.378,-0.113937,1.73773
1.379,-0.112194,1.74313
1.38,-0.110445,1.7485
1.381,-0.108692,1.75382
1.382,-0.106932,1.75909
1.383,-0.105168,1.76432
1.384,-0.103399,1.7695
1.385,-0.101624,1.77463
1.386,-0.0998443,1.77972
1.387,-0.0980596,1.78476
1.388,-0.0962698,1.78975
1.389,-0.0944751,1.7947
1.39,-0.0926755,1.79959
1.391,-0.0908711,1.80445
1.392,-0.0890618,1.80925
1.393,-0.0872478,1.814
1.394,-0.0854291,1.81871
1.395,-0.0836058,1.82337
1.396,-0.0817778,1.82798
1.397,-0.0799452,1.83254
1.398,-0.0781082,1.83705
1.399,-0.0762667,1.84151
1.4,-0.0744207,1.84592
1.401,-0.0725705,1.85029
1.402,-0.0707159,1.8546
1.403,-0.068857,1.85886
1.404,-0.0669939,1.86308
1.405,-0.0651267,1.86724
1.406,-0.0632553,1.87135
1.407,-0.0613799,1.87541
1.408,-0.0595005,1.87942
1.409,-0.0576171,1.88338
1.41,-0.0557298,1.88729
1.411,-0.0538387,1.89114
1.412,-0.0519437,1.89495
1.413,-0.050045,1.8987
1.414,-0.0481426,1.9024
1.415,-0.0462366,1.90605
1.416,-0.0443269,1.90964
1.417,-0.0424138,1.91319
1.418,-0.0404971,1.91668
1.419,-0.038577,1.92012
1.42,-0.0366535,1.9235
1.421,-0.0347266,1.92683
1.422,-0.0327965,1.93011
1.423,-0.0308632,1.93333
1.424,-0.0289267,1.9365
1.425,-0.0269871,1.93962
1.426,-0.0250444,1.94268
1.427,-0.0230987,1.94569
1.428,-0.0211501,1.94864
1.429,-0.0191985,1.95154
1.43,-0.0172441,1.95439
1.431,-0.0152869,1.95718
1.432,-0.013327,1.95991
1.433,-0.0113644,1.96259
1.434,-0.00939922,1.96522
1.435,-0.00743143,1.96779
1.436,-0.00546113,1.9703
1.437,-0.00348837,1.97276
1.438,-0.00151321,1.97516
1.439,0.000464301,1.97751
1.44,0.0024441,1.9798
1.441,0.00442613,1.98203
1.442,0.00641034,1.98421
1.443,0.00839667,1.98633
1.444,0.0103851,1.9884
1.445,0.0123755,1.9904
1.446,0.0143678,1.99236
1.447,0.0163621,1.99425
1.448,0.0183582,1.99609
1.449,0.020356,1.99787
1.45,0.0223556,1.99959
1.451,0.0243569,2.00125
1.452,0.0263597,2.00286
1.453,0.0283641,2.00441
1.454,0.0303701,2.0059
1.455,0.0323774,2.00734
1.456,0.0343861,2.00871
1.457,0.0363961,2.01003
1.458,0.0384074,2.01129
1.459,0.0404199,2.01249
1.46,0.0424336,2.01364
1.461,0.0444483,2.01472
1.462,0.046464,2.01575
1.463,0.0484808,2.01672
1.464,0.0504984,2.01762
1.465,0.0525168,2.01847
1.466,0.0545361,2.01927
1.467,0.0565561,2.02
1.468,0.0585768,2.02067
1.469,0.0605981,2.02128
1.47,0.0626199,2.02184
1.471,0.0646422,2.02233
1.472,0.066665,2.02277
1.473,0.0686881,2.02314
1.474,0.0707116,2.02346
1.475,0.0727353,2.02371
1.476,0.0747592,2.02391
1.477,0.0767833,2.02405
1.478,0.0788074,2.02412
1.479,0.0808315,2.02414
1.48,0.0828556,2.0241
1.481,0.0848796,2.02399
1.482,0.0869035,2.02383
1.483,0.0889271,2.02361
1.484,0.0909504,2.02332
1.485,0.0929734,2.02298
1.486,0.0949959,2.02257
1.487,0.097018,2.02211
1.488,0.0990396,2.02158
1.489,0.101061,2.02099
1.49,0.103081,2.02035
1.491,0.105101,2.01964
1.492,0.107119,2.01887
1.493,0.109138,2.01804
1.494,0.111155,2.01715
1.495,0.113171,2.0162
1.496,0.115186,2.01519
1.497,0.1172,2.01412
1.498,0.119213,2.01298
1.499,0.121225,2.01179
1.5,0.123235,2.01053
1.501,0.125245,2.00922
1.502,0.127253,2.00784
1.503,0.129259,2.0064
1.504,0.131264,2.0049
1.505,0.133267,2.00334
1.506,0.135269,2.00172
1.507,0.137269,2.00004
1.508,0.139267,1.99829
1.509,0.141264,1.99649
1.51,0.143258,1.99462
1.511,0.145251,1.9927
1.512,0.147242,1.99071
1.513,0.14923,1.98866
1.514,0.151217,1.98655
1.515,0.153201,1.98438
1.516,0.155183,1.98214
1.517,0.157163,1.97985
1.518,0.159141,1.97749
1.519,0.161116,1.97508
1.52,0.163088,1.9726
1.521,0.165059,1.97006
1.522,0.167026,1.96746
1.523,0.168991,1.9648
1.524,0.170953,1.96208
1.525,0.172912,1.9593
1.526,0.174869,1.95645
1.527,0.176822,1.95355
1.528,0.178773,1.95058
1.529,0.18072,1.94755
1.53,0.182665,1.94447
1.531,0.184606,1.94132
1.532,0.186544,1.93811
1.533,0.188479,1.93484
1.534,0.190411,1.93151
1.535,0.192339,1.92811
1.536,0.194263,1.92466
1.537,0.196184,1.92115
1.538,0.198102,1.91757
1.539,0.200016,1.91394
1.54,0.201926,1.91025
1.541,0.203833,1.90649
1.542,0.205735,1.90267
1.543,0.207634,1.8988
1.544,0.209529,1.89486
1.545,0.21142,1.89086
1.546,0.213307,1.88681
1.547,0.215189,1.88269
1.548,0.217068,1.87851
1.549,0.218942,1.87428
1.55,0.220812,1.86998
1.551,0.222678,1.86562
1.552,0.224539,1.86121
1.553,0.226396,1.85673
1.554,0.228248,1.8522
1.555,0.230096,1.8476
1.556,0.231938,1.84294
1.557,0.233777,1.83823
1.558,0.23561,1.83346
1.559,0.237439,1.82862
1.56,0.239263,1.82373
1.561,0.241081,1.81878
1.562,0.242895,1.81377
1.563,0.244704,1.8087
1.564,0.246507,1.80358
1.565,0.248306,1.79839
1.566,0.250099,1.79314
1.567,0.251887,1.78784
1.568,0.253669,1.78248
1.569,0.255446,1.77706
1.57,0.257218,1.77158
1.571,0.258984,1.76605
1.572,0.260744,1.76045
1.573,0.262499,1.7548
1.574,0.264248,1.74909
1.575,0.265992,1.74333
1.576,0.267729,1.7375
1.577,0.269461,1.73162
1.578,0.271186,1.72568
1.579,0.272906,1.71968
1.58,0.27462,1.71363
1.581,0.276327,1.70752
1.582,0.278029,1.70136
1.583,0.279724,1.69513
1.584,0.281413,1.68885
1.585,0.283095,1.68252
1.586,0.284771,1.67612
1.587,0.286441,1.66968
1.588,0.288104,1.66317
1.589,0.289761,1.65661
1.59,0.291411,1.65
1.591,0.293054,1.64333
1.592,0.294691,1.6366
1.593,0.29632,1.62982
1.594,0.297943,1.62298
1.595,0.299559,1.61609
1.596,0.301169,1.60915
1.597,0.302771,1.60215
1.598,0.304366,1.59509
1.599,0.305954,1.58798
1.6,0.307535,1.58082
1.601,0.309108,1.5736
1.602,0.310675,1.56633
1.603,0.312234,1.55901
1.604,0.313785,1.55163
1.605,0.315329,1.5442
1.606,0.316866,1.53672
1.607,0.318395,1.52918
1.608,0.319917,1.52159
1.609,0.321431,1.51395
1.61,0.322937,1.50626
1.611,0.324436,1.49851
1.612,0.325926,1.49071
1.613,0.327409,1.48286
1.614,0.328884,1.47496
1.615,0.330351,1.46701
1.616,0.33181,1.459
1.617,0.333261,1.45095
1.618,0.334704,1.44284
1.619,0.336139,1.43469
1.62,0.337565,1.42648
1.621,0.338983,1.41822
1.622,0.340393,1.40992
1.623,0.341795,1.40156
1.624,0.343188,1.39315
1.625,0.344573,1.3847
1.626,0.345949,1.37619
1.627,0.347317,1.36764
1.628,0.348676,1.35904
1.629,0.350026,1.35039
1.63,0.351368,1.34169
1.631,0.352701,1.33294
1.632,0.354025,1.32414
1.633,0.35534,1.3153
1.634,0.356646,1.30641
1.635,0.357944,1.29747
1.636,0.359232,1.28849
1.637,0.360512,1.27946
1.638,0.361782,1.27038
1.639,0.363043,1.26125
1.64,0.364296,1.25208
1.641,0.365538,1.24287
1.642,0.366772,1.23361
1.643,0.367996,1.2243
1.644,0.369211,1.21495
1.645,0.370417,1.20555
1.646,0.371613,1.19611
1.647,0.3728,1.18662
1.648,0.373977,1.17709
1.649,0.375144,1.16752
1.65,0.376302,1.1579
1.651,0.37745,1.14824
1.652,0.378589,1.13853
1.653,0.379718,1.12879
1.654,0.380837,1.119
1.655,0.381946,1.10917
1.656,0.383045,1.09929
1.657,0.384134,1.08938
1.658,0.385214,1.07942
1.659,0.386283,1.06942
1.66,0.387343,1.05938
1.661,0.388392,1.0493
1.662,0.389431,1.03918
1.663,0.39046,1.02902
1.664,0.391479,1.01881
1.665,0.392488,1.00857
1.666,0.393486,0.998292
1.667,0.394474,0.987972
1.668,0.395451,0.977614
1.669,0.396419,0.967216
1.67,0.397375,0.956781
1.671,0.398322,0.946307
1.672,0.399258,0.935796
1.673,0.400183,0.925247
1.674,0.401097,0.914661
1.675,0.402001,0.904037
1.676,0.402895,0.893378
1.677,0.403778,0.882682
1.678,0.404649,0.87195
1.679,0.405511,0.861182
1.68,0.406361,0.850379
1.681,0.407201,0.83954
1.682,0.408029,0.828667
1.683,0.408847,0.817759
1.684,0.409654,0.806817
1.685,0.41045,0.795841
1.686,0.411235,0.784831
1.687,0.412008,0.773788
1.688,0.412771,0.762712
1.689,0.413523,0.751603
1.69,0.414263,0.740461
1.691,0.414992,0.729288
1.692,0.41571,0.718082
1.693,0.416417,0.706845
1.694,0.417113,0.695577
1.695,0.417797,0.684278
1.696,0.41847,0.672948
1.697,0.419132,0.661588
1.698,0.419782,0.650198
1.699,0.420421,0.638779
1.7,0.421048,0.62733
1.701,0.421664,0.615852
1.702,0.422268,0.604346
1.703,0.422861,0.592811
1.704,0.423442,0.581248
1.705,0.424012,0.569657
1.706,0.42457,0.558039
1.707,0.425116,0.546394
1.708,0.425651,0.534722
1.709,0.426174,0.523024
1.71,0.426685,0.5113
1.711,0.427185,0.499549
1.712,0.427673,0.487774
1.713,0.428149,0.475973
1.714,0.428613,0.464148
1.715,0.429065,0.452298
1.716,0.429506,0.440425
1.717,0.429934,0.428527
1.718,0.430351,0.416606
1.719,0.430755,0.404662
1.72,0.431148,0.392696
1.721,0.431529,0.380707
1.722,0.431897,0.368695
1.723,0.432254,0.356663
1.724,0.432599,0.344609
1.725,0.432931,0.332533
1.726,0.433252,0.320438
1.727,0.43356,0.308322
1.728,0.433856,0.296185
1.729,0.43414,0.28403
1.73,0.434412,0.271855
1.731,0.434672,0.259661
1.732,0.434919,0.247449
1.733,0.435154,0.235218
1.734,0.435377,0.222969
1.735,0.435588,0.210703
1.736,0.435786,0.19842
1.737,0.435973,0.18612
1.738,0.436146,0.173804
1.739,0.436308,0.161472
1.74,0.436457,0.149123
1.741,0.436594,0.13676
1.742,0.436718,0.124381
1.743,0.43683,0.111988
1.744,0.43693,0.0995808
1.745,0.437017,0.0871594
1.746,0.437092,0.0747245
1.747,0.437154,0.0622764
1.748,0.437204,0.0498154
1.749,0.437241,0.037342
1.75,0.437266,0.0248565
1.751,0.437278,0.0123592
1.752,0.437278,-0.00014941
1.753,0.437265,-0.012669
1.754,0.43724,-0.0251993
1.755,0.437203,-0.0377398
1.756,0.437152,-0.0502903
1.757,0.437089,-0.0628502
1.758,0.437014,-0.0754193
1.759,0.436926,-0.0879972
1.76,0.436825,-0.100584
1.761,0.436712,-0.113178
1.762,0.436586,-0.12578
1.763,0.436448,-0.138389
1.764,0.436297,-0.151006
1.765,0.436133,-0.163628
1.766,0.435957,-0.176257
1.767,0.435768,-0.188892
1.768,0.435567,-0.201532
1.769,0.435353,-0.214178
1.77,0.435126,-0.226827
1.771,0.434886,-0.239482
1.772,0.434634,-0.25214
1.773,0.434369,-0.264802
1.774,0.434092,-0.277466
1.775,0.433802,-0.290134
1.776,0.433499,-0.302804
1.777,0.433183,-0.315476
1.778,0.432855,-0.32815
1.779,0.432514,-0.340825
1.78,0.432161,-0.353501
1.781,0.431795,-0.366177
1.782,0.431416,-0.378854
1.783,0.431024,-0.39153
1.784,0.43062,-0.404205
1.785,0.430203,-0.41688
1.786,0.429774,-0.429553
1.787,0.429331,-0.442225
1.788,0.428877,-0.454894
1.789,0.428409,-0.467561
1.79,0.427929,-0.480224
1.791,0.427436,-0.492885
1.792,0.42693,-0.505542
1.793,0.426412,-0.518194
1.794,0.425881,-0.530842
1.795,0.425338,-0.543486
1.796,0.424782,-0.556124
1.797,0.424213,-0.568756
1.798,0.423632,-0.581383
1.799,0.423038,-0.594003
1.8,0.422431,-0.606616
1.801,0.421812,-0.619223
1.802,0.42118,-0.631821
1.803,0.420536,-0.644412
1.804,0.419879,-0.656994
1.805,0.419209,-0.669568
1.806,0.418527,-0.682133
1.807,0.417832,-0.694688
1.808,0.417125,-0.707233
1.809,0.416405,-0.719768
1.81,0.415673,-0.732293
1.811,0.414928,-0.744806
1.812,0.414171,-0.757309
1.813,0.413401,-0.769799
1.814,0.412619,-0.782277
1.815,0.411824,-0.794743
1.816,0.411017,-0.807195
1.817,0.410197,-0.819635
1.818,0.409365,-0.832061
1.819,0.408521,-0.844472
1.82,0.407664,-0.856869
1.821,0.406794,-0.869252
1.822,0.405913,-0.881619
1.823,0.405019,-0.89397
1.824,0.404113,-0.906306
1.825,0.403194,-0.918625
1.826,0.402263,-0.930927
